"RFID","Date","Time","Feeder","Antenna","Site"
"0110170A5E","06/22/2019","22:02:10","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:02:19","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:02:28","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:02:37","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:02:46","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:52:49","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:53:05","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:53:13","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:53:46","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:54:20","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:54:31","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:54:40","BFT1",2,"Kiawah"
"0110170A5E","06/23/2019","15:54:49","BFT1",1,"Kiawah"
"0110170A5E","06/23/2019","17:25:43","BFT1",1,"Kiawah"
"0110170A5E","06/23/2019","23:01:44","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:51:29","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:51:43","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:51:52","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:52:01","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:52:25","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:52:36","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:52:45","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:52:56","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","10:53:12","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:24:26","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:24:35","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:24:44","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:25:27","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:25:36","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:25:45","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:25:54","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:26:04","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:26:13","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:26:22","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:26:31","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:26:40","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:26:49","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:26:59","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:27:08","BFT1",2,"Kiawah"
"0110170A5E","06/24/2019","18:27:17","BFT1",2,"Kiawah"
